word	len	pts	n	nCur	fieldRate	myRate	myRateCur	strongRate	topQRate	reachClass	share_freeCur	share_dropTerminalCur	share_cellmateCur	hookStem	cellmateOf	observedHost	family	qCur	gainPerGameCur	gainPerGameAll	dead	everAccepted
THALE	5	800	156	32	0.083333	0.064103	0	0	0.10714	free	0.625	0	0.09375	HALE	LATHE	HALE	HALE	0.46283	6.8846	7.9789	False	True
LORIES	6	1400	107	27	0.028037	0.018692	0	0	0.027027	free	0.44444	0	0.037037	LOR	OILERS	LOR	LOR	0.31261	6.8662	7.4554	False	True
SEINED	6	1400	142	26	0.059859	0.021127	0	0.1	0.12195	free	0.46154	0	0			SEI	SEI	0.32447	6.8626	7.4299	False	True
TRONAS	6	1400	115	26	0.034783	0.017391	0	0.10526	0.03125	free	0.46154	0	0			TRON	TRON	0.32447	6.8626	6.3771	False	True
NORIS	5	800	290	78	0.032759	0.031034	0.012821	0.045455	0.048193	free	0.24359	0	0.16667			NOR	NOR	0.20207	6.8618	5.9793	False	True
TELIAL	6	1400	74	25	0	0	0	0	0	free	0.48	0	0			TEL	TEL	0.33724	6.8585	4.6917	True	False
THEIRS	6	1400	92	24	0.027174	0.01087	0	0	0.041667	free	0.5	0	0			THE	THE	0.35109	6.8545	5.4641	False	True
HORSTE	6	1400	110	24	0.054545	0	0	0.31034	0.18182	free	0.5	0	0.041667			HORS	HORS	0.35106	6.8539	8.3945	False	True
ANTIAR	6	1400	101	23	0.009901	0	0	0	0.041667	free	0.52174	0	0			ANT	ANT	0.36613	6.8504	6.8918	False	True
DITALS	6	1400	72	23	0.027778	0	0	0	0.058824	free	0.52174	0	0			DIT	DIT	0.36613	6.8504	4.6897	False	True
INNATE	6	1400	74	23	0.033784	0	0	0	0.038462	free	0.52174	0	0.086957			NAT	NAT	0.36608	6.8493	4.8271	False	True
SENILE	6	1400	124	22	0.028226	0	0	0.18519	0.05	free	0.54545	0	0			SEN	SEN	0.38255	6.8463	8.4088	False	True
HERIOT	6	1400	77	22	0	0	0	0	0	free	0.54545	0	0			HER	HER	0.38255	6.8463	5.1022	True	False
MOISER	6	1400	63	21	0.015873	0	0	0.076923	0.071429	free	0.57143	0	0			MOI	MOI	0.40053	6.8422	5.3601	False	True
THENAR	6	1400	94	21	0	0	0	0	0	free	0.57143	0	0	HEN		THEN	HEN	0.40053	6.8422	8.2432	False	False
TODIES	6	1400	85	21	0.011765	0.011765	0	0.090909	0	free	0.57143	0	0			DIES	DIES	0.40053	6.8422	6.1364	False	True
RELAID	6	1400	100	21	0.05	0	0	0.2	0.058824	free	0.57143	0	0.095238	AID	RAILED	AID	AID	0.40046	6.8411	7.16	False	True
EIDOLA	6	1400	55	20	0	0	0	0	0	free	0.6	0	0	DOL		DOL	DOL	0.4203	6.8381	3.9937	True	False
RETAMA	6	1400	57	20	0	0	0	0	0	free	0.6	0	0	TAM		RET	TAM	0.4203	6.8381	5.6258	True	False
ESTOP	5	800	177	46	0.019774	0.011299	0.043478	0.037037	0.06	free	0.47826	0	0.13043		TOPES,STOPE	STOP	STOP	0.36312	6.8349	8.5828	False	True
HEREIN	6	1400	75	19	0.046667	0	0	0.11111	0.086957	free	0.63158	0	0	HERE		HERE	HERE	0.44216	6.8341	8.0888	False	True
ENTOIL	6	1400	66	19	0.030303	0.015152	0	0	0.10526	free	0.63158	0	0	TOIL		TOIL	TOIL	0.44216	6.8341	5.9818	False	True
ORDEAL	6	1400	76	19	0.0065789	0	0	0	0	free	0.63158	0	0			DEAL	DEAL	0.44216	6.8341	4.6934	False	True
RENIED	6	1400	112	19	0.040179	0	0	0.086957	0.10714	free	0.63158	0	0.052632	REN		REN	REN	0.44212	6.8335	10.842	False	True
PETRES	6	1400	72	18	0.055556	0	0	0.16667	0.11111	free	0.66667	0	0			RES	RES	0.46644	6.83	6.1839	False	True
OTTARS	6	1400	66	18	0.0075758	0	0	0.071429	0	free	0.66667	0	0	TAR		TAR	TAR	0.46644	6.83	6.3139	False	True
SILENE	6	1400	87	17	0.034483	0.011494	0	0.14286	0.035714	free	0.70588	0	0	SILE		SILE	SILE	0.49359	6.8259	8.1761	False	True
MATRON	6	1400	56	17	0	0	0	0	0	free	0.70588	0	0	MAT		MAT	MAT	0.49359	6.8259	6.1682	False	False
MOTIER	6	1400	54	17	0.0092593	0	0	0	0	free	0.70588	0	0	MOT		TIER	MOT	0.49359	6.8259	5.8946	False	True
STOLEN	6	1400	100	17	0.095	0.01	0	0.21429	0.16667	free	0.70588	0	0	TOLE		STOLE	TOLE	0.49359	6.8259	9.1398	False	True
ESTRAY	6	1400	67	17	0.014925	0	0	0	0.0625	free	0.70588	0	0.058824		STAYER	STRAY	STRAY	0.49355	6.8253	4.6845	False	True
IDOLA	5	800	100	36	0.01	0	0	0.055556	0	free	0.55556	0	0	DOL		DOL	DOL	0.40772	6.8229	4.2947	False	True
GARNET	6	1400	63	16	0.039683	0	0	0	0.14286	free	0.75	0	0	GAR		GAR	GAR	0.52412	6.8218	6.1751	False	True
TSETSE	6	1400	67	16	0	0	0	0	0	free	0.75	0	0			SETS	SETS	0.52412	6.8218	5.0921	True	False
TOERAG	6	1400	55	16	0	0	0	0	0	free	0.75	0	0	RAG		RAG	RAG	0.52412	6.8218	4.2654	True	False
SITREP	6	1400	86	16	0.011628	0.023256	0	0	0	free	0.75	0	0			SIT	SIT	0.52412	6.8218	6.6201	False	True
UNREST	6	1400	73	15	0	0	0	0	0	free	0.8	0	0	REST		REST	REST	0.55873	6.8177	6.5923	False	False
URSINE	6	1400	64	15	0	0	0	0	0	free	0.8	0	0	SINE		SINE	SINE	0.55873	6.8177	6.0402	False	False
TORRET	6	1400	58	15	0.043103	0	0	0.18182	0.066667	free	0.8	0	0.066667	TOR	ROTTER	TOR	TOR	0.55868	6.8172	6.9852	False	True
ENSEAM	6	1400	73	15	0.0068493	0	0	0.125	0	free	0.8	0	0.066667	SEA		SEA	SEA	0.55868	6.8172	8.2226	False	True
ELANDS	6	1400	57	15	0.035088	0	0	0.090909	0.090909	free	0.8	0	0.066667	LAND	LANDES	LANDS	LAND	0.55868	6.8172	6.5765	False	True
TARTAN	6	1400	86	14	0.040698	0	0	0.18182	0.19048	free	0.85714	0	0	TAR		TART	TAR	0.59828	6.8136	10.681	False	True
ARSONS	6	1400	73	14	0.0068493	0	0	0	0	free	0.85714	0	0			SONS	SONS	0.59828	6.8136	7.1359	False	True
DREARE	6	1400	76	14	0.052632	0.013158	0	0.13636	0.125	free	0.85714	0	0	EAR	READER	REAR	EAR	0.59828	6.8136	9.2519	False	True
SAILOR	6	1400	59	14	0.0084746	0	0	0	0.05	free	0.85714	0	0	SAIL		SAIL	SAIL	0.59828	6.8136	6.4429	False	True
REEARN	6	1400	65	14	0.023077	0.015385	0	0	0	free	0.85714	0	0	REE		REE	REE	0.59828	6.8136	7.7468	False	True
CENTAI	6	1400	56	14	0	0	0	0	0	free	0.85714	0	0	TAI		CENT	TAI	0.59828	6.8136	5.8966	False	False
UREASE	6	1400	72	14	0	0	0	0	0	free	0.85714	0	0	EASE		EASE	EASE	0.59828	6.8136	9.0368	True	False
DENTIL	6	1400	69	14	0.021739	0	0	0.058824	0.055556	free	0.85714	0	0	DEN		DENT	DEN	0.59828	6.8136	8.2186	False	True
RAPINE	6	1400	61	14	0.090164	0.032787	0	0.42857	0.16667	free	0.85714	0	0	PINE		PINE	PINE	0.59828	6.8136	6.7316	False	True
DEGAS	5	800	103	35	0.0048544	0.0097087	0	0	0	free	0.57143	0	0			GAS	GAS	0.41878	6.8135	4.6826	False	True
RECAL	5	800	154	40	0.087662	0.077922	0.125	0.26923	0.17647	free	0.65	0	0.25		CARLE,LACER	REC	REC	0.49141	6.8129	6.2935	False	True
TATARS	6	1400	62	13	0.0080645	0	0	0	0	free	0.92308	0	0	TAT		TAT	TAT	0.64391	6.8096	8.3477	False	True
ENURES	6	1400	58	13	0	0	0	0	0	free	0.92308	0	0			RES	RES	0.64391	6.8096	5.2193	False	False
NECTAR	6	1400	62	13	0.016129	0.016129	0	0	0	free	0.92308	0	0	TAR	TRANCE,CANTER	TAR	TAR	0.64391	6.8096	5.7059	False	True
CADENT	6	1400	50	12	0.04	0	0	0.076923	0.125	free	1	0	0	CADE	CANTED	CADE	CADE	0.69716	6.8055	5.8905	False	True
STATIC	6	1400	52	12	0.0096154	0.019231	0	0	0	free	1	0	0	STAT		STAT	STAT	0.69716	6.8055	6.7831	False	True
SEANCE	6	1400	54	12	0.064815	0.018519	0	0	0	free	1	0	0	SEA		SEAN	SEA	0.69716	6.8055	6.1059	False	True
ANLAS	5	800	113	30	0	0	0	0	0	free	0.66667	0	0.033333	LAS		LAS	LAS	0.48757	6.7994	5.5836	True	False
DOETH	5	800	90	33	0.011111	0	0	0.066667	0.068966	free	0.60606	0	0			DOE	DOE	0.44293	6.7946	4.1155	False	True
SMOTE	5	800	117	25	0.055556	0.008547	0	0.13333	0.13158	free	0.8	0	0.08	MOTE	MOSTE,MOTES,TOMES	MOTE	MOTE	0.58387	6.7853	7.8427	False	True
NALAS	5	800	136	31	0.033088	0.014706	0	0.037037	0.1087	free	0.64516	0	0	LAS		LAS	LAS	0.4702	6.7757	7.046	False	True
ROASTIE	7	1800	69	14	0.086957	0.043478	0.071429	0.25	0.13636	free	0.78571	0	0	ROAST		ROAST	ROAST	0.53293	6.7576	7.9856	False	True
SIROC	5	800	112	29	0	0	0	0	0	free	0.68966	0	0			SIR	SIR	0.50122	6.7568	5.1823	True	False
TICAL	5	800	121	29	0	0	0	0	0	free	0.68966	0	0			TIC	TIC	0.50122	6.7568	6.3759	False	False
SHARN	5	800	120	25	0.0625	0.016667	0	0.058824	0.1	free	0.8	0	0.04	SHA		SHA	SHA	0.58102	6.7521	7.6432	False	True
SERRATE	7	1800	74	13	0.060811	0.013514	0.076923	0.1875	0.125	free	0.84615	0	0	RATE		RATE	RATE	0.57292	6.744	11.012	False	True
ACORN	5	800	76	27	0.013158	0	0	0	0	free	0.74074	0	0	COR		CORN	COR	0.53685	6.7379	5.3348	False	True
DOSAI	5	800	106	27	0	0	0	0	0	free	0.74074	0	0	DOS		DOS	DOS	0.53685	6.7379	7.1238	True	False
MANTO	5	800	102	26	0.058824	0.019608	0	0.071429	0.12903	free	0.76923	0	0	MAN		MAN	MAN	0.55671	6.7284	7.1249	False	True
TOMAN	5	800	87	23	0.04023	0.022989	0	0.066667	0.090909	free	0.86957	0	0	MAN		TOM	MAN	0.62668	6.7001	5.9177	False	True
TREMS	5	800	195	61	0.041026	0.015385	0.016393	0.055556	0.10417	free	0.32787	0	0.04918			REM	REM	0.25246	6.6937	4.5196	False	True
TAPEN	5	800	117	22	0.038462	0.017094	0	0.125	0.058824	free	0.90909	0	0	TAPE		TAPE	TAPE	0.65424	6.6906	8.254	False	True
GENIE	5	800	132	35	0.026515	0.015152	0.028571	0	0.026316	free	0.6	0	0			GEN	GEN	0.43871	6.6728	5.0818	False	True
PILEA	5	800	88	20	0.017045	0.011364	0	0	0.026316	free	1	0	0	PILE		PILE	PILE	0.71763	6.6717	6.736	False	True
WRATE	5	800	93	26	0.037634	0.032258	0.038462	0	0.034483	free	0.80769	0	0.076923	RATE	WATER	RATE	RATE	0.58902	6.654	6.0076	False	True
POTAE	5	800	118	31	0.0042373	0.0084746	0.032258	0	0	free	0.67742	0	0	POT		POT	POT	0.49269	6.635	6.8043	False	True
EMIRS	5	800	126	36	0.0079365	0	0	0	0.051282	free	0.52778	0	0.11111		MIRES,RIMES	MIR	MIR	0.39627	6.6314	5.3982	False	True
IRING	5	800	96	22	0.026042	0.010417	0	0.11765	0.10345	free	0.86364	0.045455	0	RING		RING	RING	0.64762	6.623	6.7637	False	True
SEISM	5	800	137	41	0.0072993	0.0072993	0	0	0	free	0.46341	0	0.04878		MISES	SEI	SEI	0.34695	6.6123	4.4091	False	True
REIGN	5	800	196	54	0.094388	0.096939	0.055556	0.085714	0.12069	free	0.42593	0	0.018519			REI	REI	0.31865	6.604	4.5101	False	True
PERIS	5	800	228	54	0.032895	0.017544	0.018519	0.068966	0.090909	free	0.35185	0	0.22222		SPIRE,RIPES	PER	PER	0.28152	6.6019	6.9	False	True
ERECT	5	800	125	37	0.084	0.08	0.10811	0.17391	0.074074	free	0.67568	0	0			ERE	ERE	0.49148	6.5937	4.9506	False	True
SEWAR	5	800	86	27	0.023256	0.023256	0	0	0	free	0.7037	0	0.18519	WAR	WARES,WEARS,SWEAR	WAR	WAR	0.52423	6.5795	5.2835	False	True
MOREL	5	800	91	24	0.054945	0.021978	0.041667	0.22222	0.076923	free	0.875	0	0	MORE		MORE	MORE	0.63047	6.5688	5.8486	False	True
STRADS	6	1400	67	15	0.074627	0.044776	0.066667	0.22222	0.13043	free	0.86667	0	0			TRAD	TRAD	0.60487	6.5673	5.9978	False	True
RAISIN	6	1400	56	15	0.098214	0.071429	0.066667	0	0.11765	free	0.86667	0	0	RAI		RAIS	RAI	0.60487	6.5673	6.1982	False	True
MADRES	6	1400	55	14	0.063636	0.036364	0.071429	0.1	0.16667	free	0.92857	0	0			MAD	MAD	0.64772	6.5632	4.8237	False	True
TELLAR	6	1400	55	14	0.045455	0.036364	0.071429	0	0	free	0.92857	0	0	TELL	TALLER	TELL	TELL	0.64772	6.5632	6.0463	False	True
AMIRS	5	800	125	35	0.048	0	0	0	0.15625	free	0.54286	0	0.057143			MIR	MIR	0.40294	6.5556	5.7772	False	True
ARSIS	5	800	144	38	0	0	0	0	0	free	0.5	0	0.026316			ARS	ARS	0.37085	6.5508	5.5299	False	False
SEDER	5	800	284	73	0.021127	0.010563	0	0.064516	0.084507	cellmate	0.20548	0	0.41096		DEERS,REEDS	SED	SED	0.19292	6.5466	5.6025	False	True
TORUS	5	800	104	25	0.028846	0.019231	0	0.11111	0.027778	free	0.76	0	0.16	TOR	STOUR,TOURS,ROUTS,ROUST	TOR	TOR	0.56169	6.5275	5.896	False	True
UREAL	5	800	147	39	0.0068027	0	0	0.035714	0	free	0.48718	0	0			REAL	REAL	0.36004	6.5271	6.0441	False	True
TIARAS	6	1400	110	34	0.072727	0.1	0.17647	0.05	0.096774	free	0.58824	0	0	RAS		RAS	RAS	0.41216	6.5187	6.1002	False	True
NITRATES	8	2200	50	10	0.08	0.08	0.1	0.076923	0.15385	free	0.9	0	0	RATES		RATES	RATES	0.60856	6.501	8.5592	False	True
HELOT	5	800	109	36	0.0045872	0	0	0	0	free	0.52778	0	0	LOT		LOT	LOT	0.38835	6.4988	5.1052	False	True
ARSIEST	7	1800	76	19	0.0065789	0	0	0	0.05	free	0.47368	0	0			ARS	ARS	0.32644	6.4872	5.4258	False	True
STERNAL	7	1800	78	20	0.025641	0	0	0.18182	0.047619	free	0.45	0	0.05			STERN	STERN	0.31012	6.4872	5.4258	False	True
LATUS	5	800	95	29	0	0	0	0	0	free	0.65517	0	0.034483	LAT		LAT	LAT	0.47964	6.4658	5.6288	False	False
GLAIR	5	800	81	32	0.018519	0	0	0	0	free	0.59375	0	0		GRAIL	LAIR	LAIR	0.43435	6.461	3.8141	False	True
ARLED	5	800	202	45	0.064356	0.10891	0.11111	0.041667	0.014925	free	0.55556	0.022222	0			ARLE	ARLE	0.41998	6.4609	6.1483	False	True
RESIANT	7	1800	96	17	0	0	0	0	0	free	0.52941	0	0		STAINER,RETAINS	RES	RES	0.36332	6.46	12.495	False	False
GERNE	5	800	108	31	0.018519	0.0092593	0	0	0	free	0.6129	0	0			ERNE	ERNE	0.4477	6.4515	4.3812	False	True
SASER	5	800	269	58	0.0037175	0	0	0.019231	0	free	0.31034	0	0.034483		SEARS	SER	SER	0.23919	6.4488	8.1646	False	True
LOTIC	5	800	87	30	0.022989	0	0	0	0.058824	free	0.63333	0	0	LOT		LOT	LOT	0.46195	6.4421	5.5163	False	True
DOLIA	5	800	105	29	0	0	0	0	0	free	0.65517	0	0	DOL		DOL	DOL	0.47718	6.4326	4.6189	True	False
LIDOS	5	800	83	28	0.03012	0.036145	0	0.066667	0.03125	free	0.67857	0	0	DOS		LID	DOS	0.4935	6.4232	4.6313	False	True
DANIO	5	800	113	28	0	0	0	0	0	free	0.67857	0	0	DAN		DAN	DAN	0.4935	6.4232	5.8102	True	False
MINARET	7	1800	51	14	0.0098039	0	0	0.14286	0.083333	free	0.64286	0	0	ARE		ARET	ARE	0.43839	6.4192	6.5128	False	True
OSETRAS	7	1800	83	14	0	0	0	0	0	free	0.64286	0	0	RAS		SET	RAS	0.43839	6.4192	9.9574	True	False
HAROSET	7	1800	59	14	0.016949	0	0	0.083333	0	free	0.64286	0	0	ROSE		ROSET	ROSE	0.43839	6.4192	6.372	False	True
LENITES	7	1800	64	14	0.03125	0	0	0.1	0.11111	free	0.64286	0	0	NITE		NITES	NITE	0.43839	6.4192	8.5592	False	True
NORTENA	7	1800	53	14	0	0	0	0	0	free	0.64286	0	0	TEN		TEN	TEN	0.43839	6.4192	7.0203	True	False
ROMAL	5	800	72	24	0.041667	0.013889	0	0.076923	0.04	free	0.79167	0	0.041667	MAL		MAL	MAL	0.57533	6.4186	4.0103	False	True
ATILT	5	800	134	27	0.0037313	0	0	0	0.02	free	0.7037	0	0	TIL		TILT	TIL	0.51102	6.4137	7.5786	False	True
ARSINES	7	1800	64	13	0.015625	0	0	0	0.10526	free	0.69231	0	0	SINES		SINES	SINES	0.47112	6.4057	8.3923	False	True
MONAL	5	800	70	26	0.071429	0	0	0.33333	0.1	free	0.73077	0	0	MON		MON	MON	0.52989	6.4043	4.1481	False	True
TENTH	5	800	123	25	0.028455	0	0	0.043478	0.13793	free	0.76	0	0	TENT		TENT	TENT	0.55028	6.3948	7.5535	False	True
NITHERS	7	1800	52	12	0.048077	0.038462	0	0.2	0.058824	free	0.75	0	0	NIT	HINTERS	NIT	NIT	0.5093	6.3921	7.1803	False	True
TAENITE	7	1800	61	12	0	0	0	0	0	free	0.75	0	0	NITE		NITE	NITE	0.5093	6.3921	7.0465	True	False
TRADIES	7	1800	62	13	0.040323	0	0	0.22222	0.12	free	0.69231	0	0.076923			TRAD	TRAD	0.47012	6.3921	8.3824	False	True
ARSENAL	7	1800	64	12	0	0	0	0	0	free	0.75	0	0			SEN	SEN	0.5093	6.3921	6.0544	True	False
TRENISE	7	1800	91	12	0	0	0	0	0	free	0.75	0	0	REN		REN	REN	0.5093	6.3921	9.9804	False	False
OLEIN	5	800	213	59	0.0093897	0	0	0.032258	0.014493	free	0.30508	0	0			LEI	LEI	0.23306	6.3919	6.0382	False	True
REARM	5	800	116	24	0.017241	0	0	0	0.054054	free	0.79167	0	0	EAR		REAR	EAR	0.57236	6.3854	6.8337	False	True
ITERATE	7	1800	94	11	0	0	0	0	0	free	0.81818	0	0	RATE		RATE	RATE	0.55441	6.3785	14.168	False	False
TABOR	5	800	72	23	0.0069444	0	0	0	0	free	0.82609	0	0	BOR		BOR	BOR	0.59636	6.3759	5.0911	False	True
DONOR	5	800	55	23	0.063636	0.036364	0	0	0.16667	free	0.82609	0	0	DON		DON	DON	0.59636	6.3759	3.4203	False	True
METHO	5	800	65	23	0.015385	0	0	0.083333	0.095238	free	0.82609	0	0			MET	MET	0.59636	6.3759	3.8239	False	True
AMAIN	5	800	61	22	0.0081967	0	0	0	0.052632	free	0.86364	0	0	MAIN		MAIN	MAIN	0.62254	6.3665	3.8929	False	True
SEWAN	5	800	61	22	0.0081967	0	0	0	0.05	free	0.86364	0	0	WAN		WAN	WAN	0.62254	6.3665	4.3622	False	True
INSTARS	7	1800	51	10	0	0	0	0	0	free	0.9	0	0	STAR	STRAINS	STAR	STAR	0.60856	6.3649	8.0157	False	False
OTARINE	7	1800	71	10	0.0070423	0	0	0.083333	0.066667	free	0.9	0	0	RINE		RINE	RINE	0.60856	6.3649	11.254	False	True
TONITES	7	1800	50	10	0.04	0	0	0.375	0.18182	free	0.9	0	0	NITE		NITES	NITE	0.60856	6.3649	8.3464	False	True
SEREINS	7	1800	64	10	0.039062	0	0	0.18182	0.17647	free	0.9	0	0			SERE	SERE	0.60856	6.3649	9.2272	False	True
ELASTIN	7	1800	64	10	0.015625	0	0	0.076923	0.038462	free	0.9	0	0	LAST		LAST	LAST	0.60856	6.3649	9.7282	False	True
AGENE	5	800	92	21	0.048913	0.01087	0	0.22222	0.071429	free	0.90476	0	0	AGE		AGE	AGE	0.65122	6.357	4.6335	False	True
MATAI	5	800	76	21	0	0	0	0	0	free	0.90476	0	0	MAT		MAT	MAT	0.65122	6.357	5.6477	True	False
SINEW	5	800	77	21	0.012987	0	0	0	0	free	0.90476	0	0	SINE	WINES,SWINE	SINE	SINE	0.65122	6.357	5.0483	False	True
CANIEST	7	1800	50	9	0.09	0	0	0.090909	0.25	free	1	0	0	CAN		CAN	CAN	0.67473	6.3513	7.3444	False	True
INSTEAD	7	1800	53	10	0	0	0	0	0	free	0.9	0	0.1	TEA	STAINED	TEA	TEA	0.60726	6.3513	7.6817	False	False
LAPIS	5	800	73	20	0.020548	0.013699	0	0	0.064516	free	0.95	0	0		PAILS	LAP	LAP	0.68276	6.3476	4.0588	False	True
ARTAL	5	800	219	53	0	0	0	0	0	free	0.33962	0	0			ART	ART	0.25715	6.3352	5.5826	False	False
ISLETS	6	1400	116	34	0.021552	0	0	0.10345	0.093023	free	0.32353	0	0.17647		STILES	LETS	LETS	0.22883	6.329	5.002	False	True
ROTONS	6	1400	59	16	0.09322	0.10169	0.125	0.14286	0.11111	free	0.875	0	0	ROT		TONS	ROT	0.61064	6.3209	5.6728	False	True
ASSERT	6	1400	120	30	0.070833	0.0083333	0	0.18182	0.1	free	0.36667	0	0.2		STARES,STEARS,REASTS	SER	SER	0.25867	6.3126	5.6231	False	True
INTELS	6	1400	114	27	0.013158	0.0087719	0	0.041667	0.052632	free	0.40741	0	0			TEL	TEL	0.287	6.3037	5.4856	False	True
SORTAL	6	1400	110	26	0.018182	0	0	0.05	0.027778	free	0.42308	0	0			SORT	SORT	0.29785	6.2996	5.6781	False	True
OREIDE	6	1400	79	25	0	0	0	0	0	free	0.44	0	0			REI	REI	0.30956	6.2955	5.6475	True	False
TRIENE	6	1400	103	24	0.019417	0	0	0.11111	0	free	0.45833	0	0			TRIE	TRIE	0.32225	6.2914	5.3991	False	True
TEDIER	6	1400	79	23	0	0	0	0	0	free	0.47826	0	0			DIE	DIE	0.33604	6.2873	5.5115	True	False
ANODES	6	1400	99	23	0.09596	0.020202	0	0.45	0.16129	free	0.47826	0	0	NODES		NODES	NODES	0.33604	6.2873	8.3991	False	True
SENHOR	6	1400	80	23	0.00625	0	0	0	0	free	0.47826	0	0.086957		HONERS,RHONES	SEN	SEN	0.33598	6.2863	4.8317	False	True
NALEDS	6	1400	79	23	0	0	0	0	0	free	0.47826	0	0.086957		LANDES	ALE	ALE	0.33598	6.2863	3.8799	True	False
GLAIRE	6	1400	54	22	0.0092593	0	0	0	0	free	0.5	0	0		GRAILE	LAIR	LAIR	0.35109	6.2833	4.6717	False	True
SETOSE	6	1400	106	21	0	0	0	0	0	free	0.52381	0	0			SET	SET	0.36757	6.2792	8.5269	True	False
SEDANS	6	1400	81	21	0.037037	0.012346	0	0.045455	0.045455	free	0.52381	0	0	DAN		DAN	DAN	0.36757	6.2792	6.2683	False	True
ROSTRA	6	1400	103	21	0	0	0	0	0	free	0.52381	0	0	ROST		ROST	ROST	0.36757	6.2792	8.5239	True	False
NERAL	5	800	415	91	0.0024096	0	0	0	0.016393	free	0.17582	0	0.076923			ERA	ERA	0.14842	6.2781	8.2246	False	True
THEINS	6	1400	84	20	0.017857	0	0	0.083333	0	free	0.55	0	0			THE	THE	0.38569	6.2751	4.8374	False	True
ERLANG	6	1400	55	20	0	0	0	0	0	free	0.55	0	0.05	LANG	LANGER	LANG	LANG	0.38566	6.2746	3.9936	True	False
INTORT	6	1400	68	19	0	0	0	0	0	free	0.57895	0	0	TORT		TORT	TORT	0.40573	6.271	6.7235	False	False
FREITS	6	1400	69	19	0	0	0	0	0	free	0.57895	0	0.052632			REI	REI	0.40569	6.2705	5.6375	False	False
CERNES	6	1400	59	19	0	0	0	0	0	free	0.57895	0	0.052632			ERNES	ERNES	0.40569	6.2705	5.0842	False	False
PIERTS	6	1400	85	19	0	0	0	0	0	free	0.57895	0	0.10526			PIER	PIER	0.40566	6.2699	5.7881	True	False
ONAGER	6	1400	62	18	0	0	0	0	0	free	0.61111	0	0	AGE		AGER	AGE	0.42799	6.2669	4.9515	True	False
ARGENT	6	1400	64	18	0.03125	0	0	0.066667	0	free	0.61111	0	0			GENT	GENT	0.42799	6.2669	4.2743	False	True
RACONS	6	1400	57	18	0.035088	0	0	0.33333	0	free	0.61111	0	0	CON		CONS	CON	0.42799	6.2669	4.9466	False	True
SECRET	6	1400	82	18	0.012195	0	0	0	0	free	0.61111	0	0			RET	RET	0.42799	6.2669	6.1939	False	True
MANIA	5	800	102	26	0.083333	0.04902	0.038462	0.058824	0.1875	free	0.76923	0	0	MAN		MAN	MAN	0.55671	6.2636	6.3975	False	True
HELOTS	6	1400	54	17	0.0092593	0	0	0	0	free	0.64706	0	0	LOT		LOT	LOT	0.45287	6.2628	4.8078	False	True
DETORT	6	1400	68	17	0.044118	0	0	0.13333	0.086957	free	0.64706	0	0.058824	TORT	DOTTER	TORT	TORT	0.45283	6.2623	7.1306	False	True
SENDAL	6	1400	77	16	0.0064935	0	0	0	0	free	0.6875	0	0		LANDES	SEND	SEND	0.48086	6.2588	7.8186	False	True
RETUSE	6	1400	72	16	0	0	0	0	0	free	0.6875	0	0			RET	RET	0.48086	6.2588	5.5048	True	False
ENAMOR	6	1400	56	16	0	0	0	0	0	free	0.6875	0	0.0625	MOR		NAM	MOR	0.48082	6.2582	5.4885	False	False
ELDINS	6	1400	52	15	0.0096154	0	0	0	0	free	0.73333	0	0	DIN		DIN	DIN	0.51259	6.2547	4.9417	False	True
GENETS	6	1400	64	15	0.054688	0.03125	0	0.14286	0.15789	free	0.73333	0	0			GEN	GEN	0.51259	6.2547	5.5119	False	True
ETHANE	6	1400	64	15	0.03125	0	0	0.18182	0.071429	free	0.73333	0	0	HAN		HAN	HAN	0.51259	6.2547	7.1271	False	True
STAITH	6	1400	56	15	0.0089286	0	0	0	0	free	0.73333	0	0	TAI		TAI	TAI	0.51259	6.2547	5.2173	False	True
ENOSES	6	1400	76	15	0	0	0	0	0	free	0.73333	0	0			NOSES	NOSES	0.51259	6.2547	6.7313	False	False
RAMOSE	6	1400	52	15	0	0	0	0	0	free	0.73333	0	0	MOSE		MOSE	MOSE	0.51259	6.2547	5.6209	True	False
NELIES	6	1400	82	15	0	0	0	0	0	free	0.73333	0	0			LIES	LIES	0.51259	6.2547	5.2429	False	False
ENTRAP	6	1400	77	15	0	0	0	0	0	free	0.73333	0	0	RAP	PANTER	TRAP	RAP	0.51259	6.2547	6.324	False	False
OPERAS	6	1400	72	15	0.034722	0	0	0	0.066667	free	0.73333	0	0	RAS		ERAS	RAS	0.51259	6.2547	7.4065	False	True
LOTTA	5	800	92	25	0.065217	0.054348	0.04	0.083333	0.10714	free	0.8	0	0	LOT		LOT	LOT	0.57817	6.2541	5.2798	False	True
ECLATS	6	1400	58	14	0.0086207	0	0	0	0	free	0.78571	0	0	LAT		LAT	LAT	0.54884	6.2506	5.8981	False	True
TONSOR	6	1400	65	14	0	0	0	0	0	free	0.78571	0	0	TON		TON	TON	0.54884	6.2506	6.5847	True	False
SORAGE	6	1400	64	14	0.0078125	0	0	0	0	free	0.78571	0	0	RAGE		RAGE	RAGE	0.54884	6.2506	7.2629	False	True
LATISH	6	1400	52	14	0.019231	0.019231	0	0	0	free	0.78571	0	0	LAT		LAT	LAT	0.54884	6.2506	5.153	False	True
