word	k	n	len	missesAfterLastFind	pts	forgone
FLOWN	1.0	10	5	6	800	4800
UNWIT	1.0	23	5	6	800	4800
GIMP	1.0	18	4	12	400	4800
GNAWS	1.0	27	5	6	800	4800
GOLPS	1.0	11	5	6	800	4800
AGIST	2.0	134	5	6	800	4800
FRUG	1.0	15	4	12	400	4800
NIMPS	2.0	31	5	6	800	4800
SWISH	1.0	13	5	6	800	4800
ZED	2.0	60	3	48	100	4800
LADDY	2.0	10	5	6	800	4800
MAIKS	1.0	7	5	6	800	4800
YAGES	1.0	23	5	6	800	4800
KULA	1.0	16	4	12	400	4800
YAGE	2.0	58	4	12	400	4800
BRAWN	2.0	10	5	6	800	4800
BOWIE	2.0	10	5	6	800	4800
BOURN	2.0	15	5	6	800	4800
WRONG	2.0	18	5	6	800	4800
COWP	1.0	14	4	12	400	4800
CRIBS	2.0	20	5	6	800	4800
SPEK	2.0	40	4	12	400	4800
KILTS	1.0	26	5	6	800	4800
BLUDS	1.0	9	5	6	800	4800
SOZIN	1.0	7	5	6	800	4800
KETES	1.0	51	5	6	800	4800
SORRY	2.0	25	5	6	800	4800
PARDY	1.0	20	5	6	800	4800
SPYAL	1.0	15	5	6	800	4800
YECHS	1.0	17	5	6	800	4800
SOLUS	2.0	49	5	6	800	4800
PENCE	2.0	36	5	6	800	4800
TAALS	2.0	96	5	6	800	4800
SWEY	1.0	33	4	12	400	4800
CASKS	2.0	11	5	6	800	4800
CARAP	2.0	50	5	6	800	4800
CAMPI	2.0	15	5	6	800	4800
SUNNS	1.0	27	5	6	800	4800
LEMUR	1.0	44	5	6	800	4800
LEKU	1.0	13	4	12	400	4800
YEARD	1.0	83	5	6	800	4800
LAZAR	1.0	7	5	6	800	4800
TAPU	1.0	112	4	12	400	4800
WASHY	1.0	12	5	6	800	4800
PLOYE	2.0	11	5	6	800	4800
CHOMP	1.0	8	5	6	800	4800
LAIRY	2.0	55	5	6	800	4800
PLUM	2.0	27	4	12	400	4800
CLEVE	1.0	9	5	6	800	4800
FEIGN	1.0	33	5	6	800	4800
PRINK	1.0	12	5	6	800	4800
VIVAT	1.0	7	5	6	800	4800
HAAFS	1.0	10	5	6	800	4800
MILFS	1.0	16	5	6	800	4800
YOBS	1.0	18	4	12	400	4800
MIROS	2.0	108	5	6	800	4800
WALLA	2.0	10	5	6	800	4800
AVAIL	1.0	16	5	6	800	4800
WRAPS	2.0	33	5	6	800	4800
DYED	1.0	45	4	12	400	4800
MOORY	1.0	13	5	6	800	4800
GURUS	1.0	11	5	6	800	4800
WELKS	1.0	12	5	6	800	4800
MORIA	1.0	121	5	6	800	4800
EGGER	1.0	15	5	6	800	4800
ELOPS	1.0	88	5	6	800	4800
GUILT	2.0	14	5	6	800	4800
EPOCH	2.0	30	5	6	800	4800
GRAPY	2.0	13	5	6	800	4800
MURRI	2.0	9	5	6	800	4800
FARCI	2.0	40	5	6	800	4800
REDLY	2.0	57	5	6	800	4800
DRUSE	1.0	107	5	6	800	4800
HERRY	1.0	21	5	6	800	4800
INCUS	1.0	39	5	6	800	4800
MERCS	2.0	67	5	6	800	4800
IRKED	2.0	34	5	6	800	4800
PULAS	1.0	41	5	6	800	4800
PULED	2.0	26	5	6	800	4800
BEGAR	1.0	26	5	6	800	4800
TOZES	1.0	8	5	6	800	4800
DEVOS	2.0	30	5	6	800	4800
DERMA	2.0	157	5	6	800	4800
BAWNS	1.0	10	5	6	800	4800
MILCH	2.0	20	5	6	800	4800
LOAVE	1.0	25	5	6	800	4800
SLUMS	2.0	20	5	6	800	4800
DOOBS	2.0	15	5	6	800	4800
DOPEY	1.0	12	5	6	800	4800
DRAWL	1.0	30	5	6	800	4800
RAMMY	1.0	7	5	6	800	4800
KEY	1.0	54	3	45	100	4500
WHIG	2.0	26	4	11	400	4400
WILY	1.0	22	4	11	400	4400
WANY	2.0	34	4	11	400	4400
ZORI	1.0	16	4	11	400	4400
FISC	1.0	65	4	11	400	4400
KELP	1.0	22	4	11	400	4400
BURB	1.0	12	4	11	400	4400
CLOY	1.0	45	4	11	400	4400
ODEA	2.0	566	4	11	400	4400
GAPY	1.0	17	4	11	400	4400
PYET	2.0	55	4	11	400	4400
FOBS	2.0	27	4	11	400	4400
FLOB	1.0	22	4	11	400	4400
PUY	2.0	55	3	41	100	4100
FOCAL	1.0	16	5	5	800	4000
FORAM	2.0	49	5	5	800	4000
FORBS	1.0	13	5	5	800	4000
FRAU	1.0	72	4	10	400	4000
GAMUT	2.0	24	5	5	800	4000
GULCH	1.0	8	5	5	800	4000
GAUCH	1.0	10	5	5	800	4000
GLEDS	1.0	59	5	5	800	4000
GLUED	2.0	21	5	5	800	4000
GOWNS	2.0	10	5	5	800	4000
GROWN	1.0	7	5	5	800	4000
GUACO	1.0	8	5	5	800	4000
UPS	1.0	256	3	40	100	4000
HENNY	1.0	8	5	5	800	4000
KIPES	1.0	14	5	5	800	4000
MAYAS	1.0	12	5	5	800	4000
MAYA	1.0	22	4	10	400	4000
MAMAS	1.0	22	5	5	800	4000
LOOFA	1.0	11	5	5	800	4000
LIKIN	1.0	7	5	5	800	4000
LEAKY	1.0	7	5	5	800	4000
KURIS	1.0	6	5	5	800	4000
KILP	1.0	21	4	10	400	4000
WOMEN	2.0	14	5	5	800	4000
KILOS	1.0	22	5	5	800	4000
WEAVE	2.0	12	5	5	800	4000
KAIM	1.0	27	4	10	400	4000
JORS	1.0	11	4	10	400	4000
WENCH	1.0	15	5	5	800	4000
HUNK	2.0	12	4	10	400	4000
HOBOS	2.0	17	5	5	800	4000
HISSY	2.0	12	5	5	800	4000
FAUNA	1.0	10	5	5	800	4000
FERNY	2.0	18	5	5	800	4000
BUBAS	1.0	6	5	5	800	4000
BRAWL	1.0	10	5	5	800	4000
BRAVI	1.0	10	5	5	800	4000
BOYED	1.0	6	5	5	800	4000
BILKS	1.0	6	5	5	800	4000
BESES	1.0	49	5	5	800	4000
BATTY	1.0	12	5	5	800	4000
BANDY	2.0	9	5	5	800	4000
BALDY	1.0	7	5	5	800	4000
BACHS	2.0	21	5	5	800	4000
ATOMS	1.0	126	5	5	800	4000
ARAK	1.0	60	4	10	400	4000
ALECK	1.0	22	5	5	800	4000
ABBS	1.0	21	4	10	400	4000
ABBA	1.0	12	4	10	400	4000
ZOONS	1.0	6	5	5	800	4000
BUBA	1.0	12	4	10	400	4000
BURPS	1.0	6	5	5	800	4000
MOKI	2.0	13	4	10	400	4000
CAVIE	2.0	24	5	5	800	4000
EGGS	1.0	36	4	10	400	4000
DUPED	1.0	7	5	5	800	4000
DRAMA	1.0	46	5	5	800	4000
DOWTS	1.0	25	5	5	800	4000
DOUCS	2.0	20	5	5	800	4000
DESKS	2.0	18	5	5	800	4000
CURVE	1.0	13	5	5	800	4000
CORNU	2.0	39	5	5	800	4000
COMUS	2.0	25	5	5	800	4000
COMMS	1.0	10	5	5	800	4000
COMBI	1.0	9	5	5	800	4000
CLOTH	2.0	46	5	5	800	4000
CLIMB	1.0	8	5	5	800	4000
CLAUT	2.0	33	5	5	800	4000
CHIVE	2.0	17	5	5	800	4000
MECKS	1.0	6	5	5	800	4000
WHEFT	1.0	9	5	5	800	4000
RUDY	2.0	26	4	10	400	4000
VEGAN	1.0	17	5	5	800	4000
OTTOS	1.0	46	5	5	800	4000
PASHA	1.0	40	5	5	800	4000
TROCK	2.0	20	5	5	800	4000
THUMB	1.0	7	5	5	800	4000
VANGS	2.0	19	5	5	800	4000
SUNNY	1.0	7	5	5	800	4000
PLOYS	1.0	9	5	5	800	4000
OFFER	1.0	12	5	5	800	4000
PLUMS	2.0	7	5	5	800	4000
POTTY	1.0	10	5	5	800	4000
POUTY	2.0	13	5	5	800	4000
PANDY	1.0	8	5	5	800	4000
NUKE	1.0	18	4	10	400	4000
SORBS	1.0	36	5	5	800	4000
STUMM	1.0	10	5	5	800	4000
PUPAE	1.0	9	5	5	800	4000
RIZAS	1.0	9	5	5	800	4000
MULEY	1.0	15	5	5	800	4000
MURTI	1.0	37	5	5	800	4000
NAPAS	2.0	42	5	5	800	4000
SAAGS	1.0	14	5	5	800	4000
SCOWL	2.0	9	5	5	800	4000
ROOPY	1.0	12	5	5	800	4000
SHIRK	2.0	13	5	5	800	4000
REVUE	1.0	8	5	5	800	4000
SKEES	2.0	27	5	5	800	4000
NAZES	2.0	11	5	5	800	4000
TYNED	1.0	56	5	5	800	4000
PALMY	2.0	10	5	5	800	4000
SKEG	1.0	25	4	9	400	3600
BLOG	1.0	25	4	9	400	3600
PERV	2.0	47	4	9	400	3600
PUBE	2.0	22	4	9	400	3600
VIBS	1.0	20	4	9	400	3600
GUBS	1.0	16	4	9	400	3600
GURU	1.0	17	4	9	400	3600
BAWD	1.0	22	4	9	400	3600
AWAY	1.0	16	4	9	400	3600
VUMS	1.0	10	4	9	400	3600
NYED	2.0	105	4	9	400	3600
TYNE	1.0	140	4	9	400	3600
YOOF	1.0	14	4	9	400	3600
HUGY	1.0	11	4	9	400	3600
UMUS	1.0	23	4	9	400	3600
AXLE	1.0	16	4	9	400	3600
WELK	1.0	21	4	9	400	3600
IVY	1.0	41	3	35	100	3500
BUY	1.0	40	3	34	100	3400
WHY	2.0	48	3	34	100	3400
YUP	1.0	55	3	34	100	3400
BEGO	1.0	47	4	8	400	3200
APEX	1.0	9	4	8	400	3200
ARBA	2.0	156	4	8	400	3200
EBB	2.0	59	3	32	100	3200
CHUG	1.0	18	4	8	400	3200
EYAS	1.0	178	4	8	400	3200
WAIF	2.0	27	4	8	400	3200
CUSK	2.0	18	4	8	400	3200
SPUG	1.0	28	4	8	400	3200
GUYS	1.0	10	4	8	400	3200
POOF	1.0	15	4	8	400	3200
VIVE	1.0	10	4	8	400	3200
SUGO	2.0	52	4	8	400	3200
XIS	1.0	51	3	32	100	3200
WEKA	2.0	35	4	8	400	3200
GIGA	1.0	51	4	8	400	3200
VUM	2.0	33	3	30	100	3000
AZO	1.0	31	3	29	100	2900
OOF	1.0	140	3	29	100	2900
VEEP	1.0	15	4	7	400	2800
YOWE	1.0	28	4	7	400	2800
NAVY	1.0	18	4	7	400	2800
DUKA	1.0	13	4	7	400	2800
DADA	2.0	54	4	7	400	2800
WHEW	1.0	10	4	7	400	2800
GHAT	2.0	118	4	7	400	2800
WHOM	1.0	27	4	7	400	2800
GEEK	2.0	17	4	7	400	2800
GAMY	1.0	28	4	7	400	2800
PULY	1.0	19	4	7	400	2800
PUBS	1.0	16	4	7	400	2800
AWOL	1.0	78	4	7	400	2800
FLIX	1.0	8	4	7	400	2800
GOLF	2.0	31	4	7	400	2800
UNBE	2.0	74	4	7	400	2800
PLUG	1.0	32	4	7	400	2800
POLK	2.0	15	4	7	400	2800
VIVA	1.0	8	4	7	400	2800
UTU	1.0	106	3	26	100	2600
AUF	1.0	129	3	25	100	2500
ZOA	1.0	36	3	24	100	2400
YODS	2.0	69	4	6	400	2400
CLEW	2.0	35	4	6	400	2400
SOVS	1.0	31	4	6	400	2400
AUFS	1.0	35	4	6	400	2400
BABU	1.0	15	4	6	400	2400
YIRD	1.0	90	4	6	400	2400
MICO	2.0	120	4	6	400	2400
PUNY	1.0	10	4	6	400	2400
HOGH	1.0	28	4	6	400	2400
GAZE	2.0	10	4	6	400	2400
VERD	1.0	109	4	6	400	2400
WARK	2.0	19	4	6	400	2400
QATS	1.0	17	4	6	400	2400
LUSK	1.0	14	4	6	400	2400
HUSK	2.0	17	4	6	400	2400
VOGS	1.0	8	4	6	400	2400
RUBY	1.0	17	4	6	400	2400
GRIG	2.0	55	4	6	400	2400
MEEK	2.0	19	4	6	400	2400
GORY	2.0	41	4	6	400	2400
WRY	2.0	69	3	23	100	2300
SKY	2.0	33	3	22	100	2200
EGG	2.0	100	3	22	100	2200
OFF	2.0	58	3	21	100	2100
AUK	1.0	48	3	21	100	2100
FECK	1.0	7	4	5	400	2000
HAKA	1.0	13	4	5	400	2000
YOOP	1.0	39	4	5	400	2000
OAFS	2.0	79	4	5	400	2000
KEKS	2.0	10	4	5	400	2000
KAWS	1.0	11	4	5	400	2000
NAZI	2.0	28	4	5	400	2000
JURA	1.0	8	4	5	400	2000
AXIS	1.0	14	4	5	400	2000
LOWP	1.0	29	4	5	400	2000
EXED	2.0	8	4	5	400	2000
TWAY	2.0	26	4	5	400	2000
LAZY	1.0	6	4	5	400	2000
ZEIN	1.0	44	4	5	400	2000
PATY	2.0	84	4	5	400	2000
EXPO	2.0	11	4	5	400	2000
ABBE	2.0	32	4	5	400	2000
BUSY	1.0	15	4	5	400	2000
QUEY	2.0	7	4	5	400	2000
UMU	2.0	45	3	20	100	2000
PIKI	1.0	7	4	5	400	2000
BOSK	2.0	17	4	5	400	2000
WOOF	1.0	17	4	5	400	2000
WHOW	1.0	7	4	5	400	2000
ZOOM	1.0	7	4	5	400	2000
LUXE	1.0	7	4	5	400	2000
LAWK	1.0	12	4	5	400	2000
AAL	2.0	444	3	18	100	1800
SUQ	2.0	35	3	16	100	1600
LUX	2.0	19	3	14	100	1400
UMM	2.0	53	3	14	100	1400
GRR	1.0	163	3	13	100	1300
VEX	1.0	11	3	9	100	900
IGG	1.0	97	3	9	100	900
PAX	2.0	13	3	9	100	900
UGS	2.0	184	3	7	100	700
DUX	1.0	11	3	6	100	600
ZAP	1.0	7	3	6	100	600
ZIZ	1.0	7	3	6	100	600
BEZ	1.0	20	3	5	100	500
FIZ	2.0	7	3	5	100	500
VAV	2.0	15	3	5	100	500
KAK	1.0	7	3	5	100	500
